270,02248
270,02580
270,06762
270,05990
270,07801
270,01678
270,03361
270,02622
280,06280
280,05990
280,02412
280,06281
280,08940
280,02411
280,08941
280,02413
280,02418
280,05361
280,07801
280,99180
280,04770
280,02402
280,05360
280,02095
280,07210
280,02410
280,07800
280,02269
280,02248
280,02012
280,01293
280,02011
280,02109
280,03361
280,02611
280,08221
280,07990
280,01420
280,07211
280,03362
280,02159
280,04910
280,02603
280,04550
280,01397
280,02466
280,08252
280,07030
280,08250
280,04944
280,07031
280,02476
280,02462
280,01545
280,07490
280,02604
280,02601
280,02465
280,03010
280,05600
280,02428
280,03770
280,06860
280,07492
280,02188
280,06770
280,05650
280,05655
280,03773
280,02595
280,06772
280,07300
290,02627
290,02293
290,02292
290,04644
290,07052
290,07050
290,04640
290,07056
290,01425
290,07290
290,05484
290,02034
290,02614
300,05860
300,05343
300,03130
300,02384
300,05890
300,02584
300,01617
300,05348
300,02583
300,02494
300,01903
300,05344
310,08778
310,02321
310,08770
310,03500
310,02960
310,05440
310,07870
310,05320
310,05441
310,04652
310,07130
310,02310
310,02802
310,04650
320,05320
320,02802
320,02310
320,04650
320,04652
320,02258
320,08421
320,08770
320,02321
320,03500
320,08778
320,02406
320,02628
320,02252
320,02960
320,02455
330,02540
330,02569
330,02546
330,02548
330,02544
330,02571
340,01903
340,05348
340,02494
340,01617
340,05344
340,05343
350,06505
350,06500
350,02350
350,01346
350,02351
350,05106
350,07560
350,02568
350,01329
350,05032
350,02530
350,07567
350,02504
350,02502
350,05480
350,05484
350,02033
360,08360
360,01550
360,01887
360,01637
360,03200
360,02230
360,08794
360,02231
360,02594
360,01810
360,08796
360,08370
360,06581
370,08370
370,02429
370,08377
370,02319
370,01810
370,01807
370,01637
380,08380
380,02578
380,02605
380,04380
380,02211
380,05683
390,08660
390,03340
390,07104
390,04560
390,02498
390,07100
390,03342
390,02496
390,07430
390,02586
390,08750
390,07741
390,07740
390,08753
390,02860
390,02563
390,07788
390,07747
400,02628
400,08421
400,02629
400,05190
400,02252
400,02802
400,05193
400,60218
400,02808
400,05191
400,05320
400,02640
400,02310
400,02317
400,02377
410,01821
410,01810
410,01550
410,06281
410,08370
410,08377
410,02429
410,07211
410,07210
410,01637
410,02319
410,01807
410,02402
410,01265
410,03200
420,02328
420,05800
420,02320
420,02072
420,02327
420,05803
430,07710
430,02327
430,02320
430,04035
430,01788
430,05803
430,02328
430,05800
430,01801
430,01750
430,02347
430,08623
430,02072
430,07872
430,05805
430,01742
430,01731
430,01723
430,08621
430,01743
430,01738
430,02612
430,02589
440,05212
440,05100
440,05108
440,05210
440,05211
440,01419
440,02334
440,02508
440,02028
440,02526
440,06490
450,07210
450,07211
450,02402
450,06281
450,01821
450,07300
450,02411
450,01550
450,06280
450,05655
450,05650
450,01810
450,01537
450,06581
450,08370
450,08377
450,02429
460,03501
460,02114
460,02223
460,03500
460,02317
460,05014
460,02310
460,07870
460,02581
460,06445
460,07873
460,02802
470,02310
470,02317
470,02802
470,02808
470,60218
470,05320
470,03500
470,03501
470,06445
470,02544
470,08770
470,08421
470,02628
470,08778
470,02540
480,02347
480,07872
480,02113
480,02384
480,01788
480,07710
480,01750
480,02581
480,08623
480,07873
480,01743
480,05890
480,05014
480,05840
490,08500
490,02502
490,01051
490,01041
490,02028
490,02334
490,06490
490,02530
490,05210
490,01807
490,05106
490,01419
490,01265
490,05211
490,01797
490,02319
490,05212
490,02508
490,02350
490,05108
490,05100
490,08377
490,02429
490,08370
490,06500
500,04730
500,02268
500,05148
500,05030
500,00433
500,05140
500,02329
500,02407
500,05032
500,05031
500,01575
500,01329
500,03367
500,04460
500,01543
510,07510
510,02475
510,02144
510,06981
510,02341
510,02357
510,02355
510,01709
510,02261
510,06980
510,05656
520,08450
520,08451
520,02587
520,01539
520,02341
520,02357
520,02355
520,03344
520,07780
520,07950
520,01608
520,07782
520,08470
520,08023
520,08471
520,06180
520,02588
520,07788
520,06181
520,01709
520,06981
520,01930
520,08022
520,07430
520,07510
520,02586
520,03340
520,06980
520,08020
520,01726
520,06570
520,08028
520,01469
520,02475
520,01489
520,02469
520,04240
520,05656
520,05178
520,04242
520,02144
520,03121
520,02563
520,03342
520,06579
520,01494
520,05175
520,01537
520,05170
520,02261
520,01484
520,02974
520,05173
520,02596
520,02485
520,03127
520,07300
520,05655
520,08904
520,05650
520,06581
520,06573
520,01486
520,01708
520,03773
520,05600
520,06574
520,06580
520,01629
520,03770
520,06772
530,02530
530,02504
530,02502
530,02350
530,02351
530,05106
530,06500
530,01051
530,06505
530,01265
530,03360
530,05032
530,01329
540,06181
540,06180
540,01608
540,06570
540,01930
540,01539
540,06579
540,02588
540,03121
540,04240
540,04242
540,02355
540,02357
540,01726
540,06980
540,02596
540,06573
540,03127
540,02341
540,05175
540,06574
540,05170
550,02357
550,02355
550,02341
550,06981
550,06980
550,01608
550,07510
550,06180
550,04240
550,06181
550,06570
550,04242
550,02302
550,02475
550,02144
550,07950
560,02033
560,02034
560,07567
560,07560
560,04640
560,05484
560,02568
560,07570
560,04644
560,02526
560,02293
560,06505
560,05100
560,05211
560,06500
560,05212
560,05108
570,06570
570,04242
570,04240
570,02302
570,06579
570,06181
570,06180
570,01608
570,04245
570,06980
570,06573
570,02596
570,03121
570,02355
570,02357
570,06574
570,03127
570,02341
580,06580
580,04032
580,06581
580,01887
580,03200
580,02231
580,02594
580,08022
580,02900
580,02860
580,07782
590,06622
590,08270
590,63190
590,01374
590,08272
590,63192
590,01631
590,07600
590,01671
600,02557
600,02244
600,02622
600,01785
600,02690
600,02464
600,02458
600,02462
600,02516
600,02465
600,04910
600,02095
600,06860
600,07801
600,02595
600,07800
600,02270
600,02466
600,08252
600,01420
600,02604
600,02601
600,02476
600,08250
600,04550
600,02188
600,01293
600,02603
600,01397
600,07990
600,02580
600,07492
600,07490
600,01545
600,06770
600,06760
600,02478
600,06772
600,01629
600,06762
600,01708
600,02248
600,06766
600,03732
600,01547
600,03730
610,03360
610,03362
610,03367
610,01265
610,02504
610,03361
610,05031
610,02530
610,05030
610,05990
610,02248
610,06281
620,07620
620,05620
620,05621
620,01773
620,04230
620,04235
620,01367
630,03630
630,03631
630,01261
630,04030
630,04035
630,03193
630,02594
630,01801
630,02231
630,05804
630,64301
630,05803
630,05805
630,02327
630,05800
630,02328
630,02320
630,02230
640,02252
640,02406
640,02455
640,02258
640,05190
640,08421
640,05193
640,02628
640,04650
640,02629
640,05191
640,05320
640,02802
640,02640
640,04652
650,02258
650,02406
650,04650
650,02252
650,02455
650,08421
650,04652
650,05320
650,05190
650,02628
650,05193
650,02629
660,07660
660,04620
660,07130
660,01604
660,02087
660,05441
660,05345
660,02336
660,02960
660,05440
660,04850
660,05344
660,01903
660,02494
660,05348
660,01617
660,07870
660,08778
660,05343
660,02321
660,08770
660,05860
660,04652
660,03130
660,03098
660,03500
660,01721
660,05550
660,03090
660,02584
660,04650
660,02562
660,05320
660,06390
660,02585
660,03167
660,05506
660,07790
660,02582
660,05503
660,02802
670,02154
670,02153
670,03120
670,08904
670,02485
670,03127
670,05175
680,05170
680,05178
680,05173
680,05175
680,01484
680,01489
680,01726
680,02485
680,01494
680,02153
680,08904
680,01486
680,01930
680,01469
680,02154
680,02588
680,08471
680,02469
680,08470
680,06181
680,06180
690,03217
690,07981
690,07980
690,03214
690,03210
690,07988
690,07986
700,08470
700,08471
700,03344
700,07430
700,02469
700,01469
700,01539
700,02588
700,08451
700,01489
700,02563
700,01494
700,03340
700,05178
700,07780
700,08450
700,01484
700,05170
710,08750
710,08753
710,07100
710,07982
710,04560
710,02860
710,07102
710,02900
710,07988
710,07106
710,07980
710,07986
710,07981
710,03217
710,07104
710,03214
710,05804
710,03210
710,08660
710,02496
710,64301
710,02498
710,08747
710,97333
710,08740
710,05687
720,01265
720,01051
720,03360
720,03362
720,02504
720,02502
720,02530
720,02319
720,08377
720,02429
720,08500
720,06281
720,01810
720,01821
730,05680
730,05687
730,05683
730,02434
730,08747
730,08746
730,02605
730,04380
730,01300
730,05688
730,05685
740,97333
740,08740
740,08747
740,08742
740,08746
740,05687
740,02496
740,01300
740,07740
740,05680
740,07747
740,02308
750,02476
750,02601
750,02604
750,08250
750,07490
750,01545
750,01397
750,02603
750,04550
750,07030
750,07031
750,02466
750,08252
750,07990
750,07492
750,02188
750,02011
750,01293
750,03010
750,02428
760,06760
760,02478
760,06766
760,06762
760,02580
760,07767
760,01289
760,04464
760,02244
770,05600
770,05650
770,02159
770,03770
770,08221
770,03773
770,01537
770,99180
770,02109
770,02410
770,04944
770,05655
770,02418
770,03010
770,02428
770,04770
770,02411
770,07031
770,02611
770,02413
770,02012
770,02974
770,02269
770,02011
770,05656
770,05360
780,05361
780,08941
780,05360
780,01293
780,02269
780,07990
780,02011
780,02012
790,08792
790,02850
790,06494
790,02172
790,04170
790,04172
790,06492
790,05223
790,08790
790,02281
790,04431
790,04175
790,01797
790,04430
790,08796
790,05226
790,04437
800,02270
800,02271
800,03732
800,02557
800,07620
800,02244
800,02516
800,05620
800,03730
800,02577
800,05621
800,01773
800,01367
800,01547
800,06760
800,02478
810,07870
810,05440
810,05441
810,02581
810,03500
810,08770
810,08778
810,05014
810,02321
810,02113
810,03501
810,01604
810,07872
810,02087
820,03500
820,08770
820,03501
820,08778
820,02321
820,02310
820,07870
820,02317
820,05320
820,02802
820,02114
820,05440
820,05014
820,05441
820,02581
820,02808
820,60218
830,06890
830,06930
830,06851
830,06850
830,02398
830,01874
830,07090
830,03167
830,06390
830,01599
830,02562
840,02584
840,05506
840,02583
840,02585
840,02582
840,05890
840,03130
840,05840
840,05550
840,05860
840,05503
850,04430
850,04437
850,02508
850,04433
850,04431
850,02572
850,01797
850,01419
850,02850
850,05108
850,06490
850,05210
850,04170
850,05212
850,05100
850,02028
850,02526
850,06492
850,08792
850,06494
860,08790
860,08796
860,06494
860,08794
860,05223
860,08792
860,01807
860,06492
860,05226
860,01637
860,02850
860,06490
870,02267
870,05870
870,01880
870,02566
870,05226
870,02230
870,01941
870,08794
870,06440
870,05220
870,05223
870,03193
880,02588
880,01930
880,01726
880,01539
880,08471
880,01489
880,05178
880,06181
880,06180
880,05175
880,05170
880,08470
880,01469
880,01608
880,05173
880,03121
880,02485
880,01484
880,01494
880,08904
880,03127
880,02153
880,08451
880,02154
890,08020
890,08023
890,08022
890,08028
890,07300
890,06581
890,07782
890,07950
890,02587
890,01537
890,05655
890,07788
900,01469
900,02469
900,01494
900,01489
900,08471
900,01484
910,08221
910,02159
910,02109
910,02410
910,99180
910,04944
910,03770
910,02418
910,05600
910,04770
910,02413
910,03773
920,01420
920,02466
920,08252
920,01293
920,04910
920,04550
920,08250
920,07990
920,02603
920,01397
920,02476
920,02465
920,02604
920,02601
920,07800
920,07030
930,02188
930,02601
930,06860
930,02604
930,07492
930,02476
930,07490
930,01545
930,08250
930,01397
930,04550
930,02603
930,02465
930,06770
940,03010
940,02428
940,07031
940,04944
940,01545
940,07490
940,07030
940,06770
940,02611
940,01397
950,02464
950,02462
950,02095
950,04910
950,07800
950,01420
950,02465
950,01785
950,02466
950,08252
950,02458
950,08250
950,02604
950,02601
950,02476
